snapshot_index,cycle,cluster_index,cluster_id,worldline_id,x,y,z,cluster_class,support_node_count,interpolated
3,6,35,defect_cluster_000435,worldline_000219,-0.12658588200764903,-0.23822302852623511,-0.9629256477818702,transposition,5,True
3,6,36,defect_cluster_000439,worldline_000221,-0.11858681504206794,-0.2368315838317357,-0.9642862480601546,transposition,3,True
3,6,37,defect_cluster_000452,worldline_000228,0.47723595731555424,0.1212848605559431,0.8703653391794919,threecycle,5,True
3,6,38,defect_cluster_000456,worldline_000230,-0.8781323921698955,-0.46245055501830146,0.12256829110843478,transposition,5,True
3,6,39,defect_cluster_000458,worldline_000231,-0.027334933597530617,0.24095956829735232,-0.9701501367577972,transposition,4,True
3,6,40,defect_cluster_000482,worldline_000248,0.8699025602101216,0.22884336572561578,0.436921331252261,transposition,6,True
3,6,41,defect_cluster_000501,worldline_000253,-0.5942499921126134,0.3266101580823219,-0.7349780619253881,transposition,4,True
3,6,42,defect_cluster_000509,worldline_000258,0.375919922644603,0.9256845986270116,0.0423348039280243,transposition,5,True
3,6,43,defect_cluster_000537,worldline_000266,-0.9161175642411956,0.39646327132448306,-0.05954395837923518,threecycle,5,True
3,6,44,defect_cluster_000564,worldline_000280,-0.03675883050997524,0.16527517290393423,-0.985562228172891,transposition,5,True
3,6,45,defect_cluster_000568,worldline_000284,-0.04739563179674263,0.1673761532193102,-0.984753206351771,transposition,4,True
3,6,46,defect_cluster_000589,worldline_000293,0.4775275385464156,-0.829455100216972,-0.28977868564450127,transposition,4,True
3,6,47,defect_cluster_000592,worldline_000295,-0.5114910859392344,0.7639335253673778,-0.39342399243624265,transposition,3,True
3,6,48,defect_cluster_000597,worldline_000299,0.7927307360876462,0.07648115699613832,-0.6047550022004536,transposition,5,True
3,6,49,defect_cluster_000603,worldline_000303,-0.593223735603332,0.23473757114255106,0.7700544605486834,transposition,6,True
3,6,50,defect_cluster_000615,worldline_000307,-0.4836758294809864,0.051280468081766936,0.873743672691937,threecycle,7,True
3,6,51,defect_cluster_000640,worldline_000320,-0.7389276448437331,-0.4718314368193706,0.4810000321358224,transposition,3,True
3,6,52,defect_cluster_000641,worldline_000321,-0.7413928638834363,-0.4732794258621205,0.4757554061052153,transposition,3,True
3,6,53,defect_cluster_000649,worldline_000326,0.29416160967737204,-0.8296429301394661,-0.47451191329788384,transposition,6,True
3,6,54,defect_cluster_000656,worldline_000327,-0.8067645405120367,0.4047603738977752,0.4304648834626762,transposition,6,True
3,6,55,defect_cluster_000693,worldline_000345,0.09760884850624069,-0.9748484554986669,0.20035718481040135,threecycle,3,True
3,6,56,defect_cluster_000706,worldline_000356,-0.061788928750795516,-0.0060887206606245045,-0.9980706667188182,threecycle,6,True
3,6,57,defect_cluster_000723,worldline_000366,0.5750294534508993,-0.2981244200182842,0.7618811966788009,transposition,5,True
3,6,58,defect_cluster_000726,worldline_000367,-0.6911497055813104,-0.5992739265518696,0.4039589650323065,transposition,6,True
3,6,59,defect_cluster_000741,worldline_000375,0.9141102649812963,0.2613076169641705,-0.31003347040655277,transposition,3,True
3,6,60,defect_cluster_000745,worldline_000377,-0.8037837599706062,-0.004969495412665341,-0.5949008079695796,transposition,3,True
3,6,61,defect_cluster_000762,worldline_000384,0.40075831922999294,0.6415007284422866,0.6541174091674725,threecycle,5,True
3,6,62,defect_cluster_000775,worldline_000389,0.5281799232720731,-0.730922818248358,-0.43217797539461067,transposition,6,True
3,6,63,defect_cluster_000801,worldline_000399,0.4449236018613177,-0.2770043496687233,-0.8516522639970844,transposition,5,True
3,6,64,defect_cluster_000808,worldline_000406,0.9030967664179029,0.2367095027656945,-0.3583083054939493,threecycle,3,True
3,6,65,defect_cluster_000825,worldline_000412,0.1244517069847514,0.9691759909984756,-0.21262565955383722,transposition,3,True
3,6,66,defect_cluster_000841,worldline_000421,0.5348996991162256,-0.11019303896587804,0.8376991142700557,threecycle,5,True
4,8,0,defect_cluster_000000,worldline_000000,0.6657508518093525,-0.23452008995385049,0.7083615819079684,transposition,5,True
4,8,1,defect_cluster_000006,worldline_000003,-0.22516144311077446,-0.18545554255979185,-0.9565085291152018,threecycle,6,True
4,8,2,defect_cluster_000016,worldline_000010,-0.6453204965474558,0.32938182319021525,0.6892525453617381,transposition,5,True
4,8,3,defect_cluster_000020,worldline_000012,0.12181336054029186,-0.2337185168228006,-0.9646435404272561,threecycle,3,True
4,8,4,defect_cluster_000038,worldline_000021,0.2226797172249802,0.8226121205268938,-0.5231854763837105,transposition,5,True
4,8,5,defect_cluster_000062,worldline_000031,0.7270562371454079,-0.26017548340238755,0.6353722891850844,transposition,5,True
4,8,6,defect_cluster_000074,worldline_000038,0.46480740774868323,0.8587649418081021,-0.21558489841191608,threecycle,5,True
4,8,7,defect_cluster_000080,worldline_000041,0.901281508913797,-0.10938704389265747,0.419196989872894,transposition,5,True
4,8,8,defect_cluster_000101,worldline_000051,-0.910138584283315,0.046398776968556175,0.4116975964158467,threecycle,6,True
4,8,9,defect_cluster_000104,worldline_000052,-0.904254452156668,0.04415765445381341,0.424704588282234,threecycle,3,True
4,8,10,defect_cluster_000115,worldline_000060,-0.42795760028347796,0.674144117987956,0.6019817277474855,threecycle,3,True
4,8,11,defect_cluster_000133,worldline_000067,0.23557667851620007,-0.24265391319899854,-0.9410752929221379,threecycle,4,True
4,8,12,defect_cluster_000141,worldline_000070,0.14898324912021155,-0.8755291625312844,-0.459622319996378,transposition,3,True
4,8,13,defect_cluster_000149,worldline_000075,-0.08092232726182423,0.9649532886172496,0.24963318637009263,transposition,6,True
4,8,14,defect_cluster_000156,worldline_000080,-0.2891913608951265,-0.7896230592063017,0.5411689026111036,transposition,5,True
4,8,15,defect_cluster_000186,worldline_000095,0.5606401265194105,0.24600068697904437,0.7906745920681513,transposition,5,True
4,8,16,defect_cluster_000221,worldline_000112,-0.5128355497236995,-0.8274053929858177,-0.22891049473009237,transposition,3,True
4,8,17,defect_cluster_000231,worldline_000117,0.7310527948983994,-0.6663269380132265,-0.1468680453643906,transposition,4,True
4,8,18,defect_cluster_000234,worldline_000119,0.7326064474401777,-0.6621200147655255,-0.15774941906702042,transposition,3,True
4,8,19,defect_cluster_000238,worldline_000121,-0.27298440997911744,-0.13491705445486854,-0.9525108400042359,transposition,6,True
4,8,20,defect_cluster_000257,worldline_000126,0.3570935628347229,-0.20002087929251644,0.9124011372357295,transposition,4,True
4,8,21,defect_cluster_000267,worldline_000135,0.8964893143655005,0.06337136790253611,0.43850995308959223,transposition,6,True
4,8,22,defect_cluster_000278,worldline_000140,-0.9593518173590186,-0.28150991974014955,-0.019906170345966277,transposition,5,True
4,8,23,defect_cluster_000302,worldline_000152,-0.9586299870959758,0.21075029995613195,0.19134486904218168,transposition,5,True
4,8,24,defect_cluster_000320,worldline_000157,-0.814332072970327,-0.5798098717012011,0.026149332872692166,transposition,4,True
4,8,25,defect_cluster_000321,worldline_000158,-0.8115174842291609,-0.5831001033780331,0.03786346828937837,transposition,4,True
4,8,26,defect_cluster_000325,worldline_000160,-0.03977098416266484,0.2357766624713613,0.9709931175104174,transposition,5,True
4,8,27,defect_cluster_000332,worldline_000163,0.8420488806649381,0.41833885359498646,-0.34050886353185766,threecycle,3,True
4,8,28,defect_cluster_000338,worldline_000166,-0.3940457875217668,-0.8358382141129671,0.3822334328192607,threecycle,6,True
4,8,29,defect_cluster_000353,worldline_000173,0.7615740133810714,0.48516073045985086,-0.4296790520403706,threecycle,4,True
4,8,30,defect_cluster_000367,worldline_000178,-0.7973902364802636,-0.42042848462638044,0.43290726498952936,transposition,6,True
4,8,31,defect_cluster_000378,worldline_000186,-0.4469836355292346,-0.14533984064626582,0.8826561959732602,transposition,6,True
4,8,32,defect_cluster_000413,worldline_000207,0.8383566701576433,-0.532798234989154,-0.11525681929773497,threecycle,5,True
4,8,33,defect_cluster_000414,worldline_000208,0.8388206123867619,-0.5334586026910723,-0.10863654748742145,threecycle,3,True
4,8,34,defect_cluster_000419,worldline_000211,0.9172692266507332,-0.2827012794565598,-0.2805301274964773,transposition,3,True
4,8,35,defect_cluster_000435,worldline_000219,-0.12658588200764903,-0.23822302852623511,-0.9629256477818702,transposition,5,True
4,8,36,defect_cluster_000439,worldline_000221,-0.11858681504206794,-0.2368315838317357,-0.9642862480601546,transposition,3,True
4,8,37,defect_cluster_000452,worldline_000228,0.47723595731555424,0.1212848605559431,0.8703653391794919,threecycle,5,True
4,8,38,defect_cluster_000456,worldline_000230,-0.8781323921698955,-0.46245055501830146,0.12256829110843477,transposition,5,True
4,8,39,defect_cluster_000458,worldline_000231,-0.02733493359753062,0.24095956829735232,-0.9701501367577972,transposition,4,True
4,8,40,defect_cluster_000482,worldline_000248,0.8699025602101216,0.22884336572561578,0.436921331252261,transposition,6,True
4,8,41,defect_cluster_000501,worldline_000253,-0.5942499921126134,0.3266101580823219,-0.7349780619253881,transposition,4,True
4,8,42,defect_cluster_000509,worldline_000258,0.375919922644603,0.9256845986270116,0.0423348039280243,transposition,5,True
4,8,43,defect_cluster_000537,worldline_000266,-0.9161175642411956,0.39646327132448306,-0.05954395837923518,threecycle,5,True
4,8,44,defect_cluster_000564,worldline_000280,-0.03675883050997524,0.16527517290393423,-0.985562228172891,transposition,5,True
4,8,45,defect_cluster_000568,worldline_000284,-0.04739563179674263,0.1673761532193102,-0.984753206351771,transposition,4,True
4,8,46,defect_cluster_000589,worldline_000293,0.4775275385464156,-0.829455100216972,-0.28977868564450127,transposition,4,True
4,8,47,defect_cluster_000592,worldline_000295,-0.5114910859392344,0.7639335253673778,-0.39342399243624265,transposition,3,True
4,8,48,defect_cluster_000597,worldline_000299,0.7927307360876463,0.07648115699613832,-0.6047550022004536,transposition,5,True
4,8,49,defect_cluster_000603,worldline_000303,-0.593223735603332,0.23473757114255106,0.7700544605486834,transposition,6,True
4,8,50,defect_cluster_000615,worldline_000307,-0.4836758294809864,0.051280468081766936,0.873743672691937,threecycle,7,True
4,8,51,defect_cluster_000640,worldline_000320,-0.7389276448437331,-0.4718314368193706,0.48100003213582243,transposition,3,True
4,8,52,defect_cluster_000641,worldline_000321,-0.7413928638834363,-0.4732794258621205,0.4757554061052152,transposition,3,True
4,8,53,defect_cluster_000649,worldline_000326,0.29416160967737204,-0.8296429301394661,-0.4745119132978838,transposition,6,True
4,8,54,defect_cluster_000656,worldline_000327,-0.8067645405120367,0.4047603738977752,0.4304648834626762,transposition,6,True
4,8,55,defect_cluster_000693,worldline_000345,0.09760884850624069,-0.9748484554986669,0.20035718481040135,threecycle,3,True
4,8,56,defect_cluster_000706,worldline_000356,-0.061788928750795516,-0.006088720660624505,-0.9980706667188181,threecycle,6,True
4,8,57,defect_cluster_000723,worldline_000366,0.5750294534508993,-0.2981244200182842,0.761881196678801,transposition,5,True
4,8,58,defect_cluster_000726,worldline_000367,-0.6911497055813104,-0.5992739265518696,0.4039589650323065,transposition,6,True
4,8,59,defect_cluster_000741,worldline_000375,0.9141102649812963,0.2613076169641705,-0.31003347040655277,transposition,3,True
4,8,60,defect_cluster_000745,worldline_000377,-0.8037837599706062,-0.004969495412665341,-0.5949008079695796,transposition,3,True
4,8,61,defect_cluster_000762,worldline_000384,0.40075831922999294,0.6415007284422866,0.6541174091674725,threecycle,5,True
4,8,62,defect_cluster_000775,worldline_000389,0.5281799232720731,-0.730922818248358,-0.43217797539461067,transposition,6,True
4,8,63,defect_cluster_000801,worldline_000399,0.4449236018613177,-0.2770043496687233,-0.8516522639970844,transposition,5,True
4,8,64,defect_cluster_000808,worldline_000406,0.9030967664179029,0.23670950276569452,-0.3583083054939493,threecycle,3,True
4,8,65,defect_cluster_000825,worldline_000412,0.1244517069847514,0.9691759909984756,-0.21262565955383722,transposition,3,True
4,8,66,defect_cluster_000841,worldline_000421,0.5348996991162256,-0.11019303896587804,0.8376991142700557,threecycle,5,True
5,10,0,defect_cluster_000000,worldline_000000,0.6657508518093525,-0.23452008995385049,0.7083615819079684,transposition,5,True
5,10,1,defect_cluster_000006,worldline_000003,-0.22516144311077446,-0.18545554255979188,-0.9565085291152018,threecycle,6,True
5,10,2,defect_cluster_000016,worldline_000010,-0.6453204965474558,0.32938182319021525,0.6892525453617381,transposition,5,True
5,10,3,defect_cluster_000020,worldline_000012,0.12181336054029186,-0.2337185168228006,-0.9646435404272561,threecycle,3,True
5,10,4,defect_cluster_000038,worldline_000021,0.22267971722498017,0.8226121205268938,-0.5231854763837105,transposition,5,True
5,10,5,defect_cluster_000062,worldline_000031,0.7270562371454079,-0.26017548340238755,0.6353722891850844,transposition,5,True
5,10,6,defect_cluster_000074,worldline_000038,0.46480740774868323,0.8587649418081021,-0.21558489841191608,threecycle,5,True
5,10,7,defect_cluster_000080,worldline_000041,0.901281508913797,-0.10938704389265747,0.419196989872894,transposition,5,True
5,10,8,defect_cluster_000101,worldline_000051,-0.910138584283315,0.046398776968556175,0.41169759641584663,threecycle,6,True
5,10,9,defect_cluster_000104,worldline_000052,-0.904254452156668,0.04415765445381341,0.42470458828223395,threecycle,3,True
5,10,10,defect_cluster_000115,worldline_000060,-0.4279576002834779,0.674144117987956,0.6019817277474855,threecycle,3,True
5,10,11,defect_cluster_000133,worldline_000067,0.23557667851620007,-0.24265391319899857,-0.9410752929221379,threecycle,4,True
5,10,12,defect_cluster_000141,worldline_000070,0.14898324912021155,-0.8755291625312844,-0.459622319996378,transposition,3,True
5,10,13,defect_cluster_000149,worldline_000075,-0.08092232726182423,0.9649532886172495,0.24963318637009263,transposition,6,True
5,10,14,defect_cluster_000156,worldline_000080,-0.2891913608951265,-0.7896230592063018,0.5411689026111036,transposition,5,True
5,10,15,defect_cluster_000186,worldline_000095,0.5606401265194105,0.24600068697904437,0.7906745920681513,transposition,5,True
5,10,16,defect_cluster_000221,worldline_000112,-0.5128355497236995,-0.8274053929858177,-0.22891049473009237,transposition,3,True
5,10,17,defect_cluster_000231,worldline_000117,0.7310527948983994,-0.6663269380132265,-0.1468680453643906,transposition,4,True
5,10,18,defect_cluster_000234,worldline_000119,0.7326064474401777,-0.6621200147655255,-0.15774941906702042,transposition,3,True
5,10,19,defect_cluster_000238,worldline_000121,-0.27298440997911744,-0.13491705445486854,-0.9525108400042359,transposition,6,True
5,10,20,defect_cluster_000257,worldline_000126,0.3570935628347229,-0.20002087929251644,0.9124011372357295,transposition,4,True
5,10,21,defect_cluster_000267,worldline_000135,0.8964893143655005,0.06337136790253611,0.43850995308959223,transposition,6,True
5,10,22,defect_cluster_000278,worldline_000140,-0.9593518173590186,-0.28150991974014955,-0.019906170345966277,transposition,5,True
